"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.266562976E0,8.139935881E-2,1.125226393E-1,9.880446434E0,9.881422415E0
6.268959956E0,7.661115378E-2,1.244931296E-1,9.863686562E0,9.864769657E0
6.271357039E0,7.661115378E-2,1.340695322E-1,9.846927643E0,9.848138297E0
6.273754435E0,9.097574651E-2,1.244931296E-1,9.856505394E0,9.857711383E0
6.276151101E0,7.900525630E-2,1.220990419E-1,9.870868683E0,9.871939959E0
6.278547508E0,6.703476608E-2,1.149167418E-1,9.882840157E0,9.883735583E0
6.280945112E0,8.618755639E-2,1.173108369E-1,9.892416000E0,9.893486971E0
6.283342664E0,1.005521491E-1,1.197049394E-1,9.882840157E0,9.884076566E0
6.285739799E0,8.858165890E-2,1.340695322E-1,9.868474960E0,9.869783148E0
6.288137091E0,7.182296365E-2,1.364636272E-1,9.870868683E0,9.872073207E0
6.290534331E0,7.661115378E-2,1.173108369E-1,9.863686562E0,9.864681631E0
6.292931779E0,8.858165890E-2,1.197049394E-1,9.870868683E0,9.871991923E0
6.295328549E0,8.618755639E-2,1.340695322E-1,9.868474960E0,9.869761951E0
6.297724851E0,8.379345387E-2,1.388577372E-1,9.866081238E0,9.867414140E0
6.300121935E0,8.858165890E-2,1.268872321E-1,9.870868683E0,9.872081626E0
6.302518758E0,8.379345387E-2,1.244931296E-1,9.858899117E0,9.860041160E0
6.304915424E0,7.900525630E-2,1.149167418E-1,9.866081238E0,9.867066772E0
6.307312299E0,7.900525630E-2,1.149167418E-1,9.878050804E0,9.879035144E0
6.309709070E0,8.139935881E-2,1.220990419E-1,9.868474960E0,9.869565952E0
6.312106414E0,9.097574651E-2,1.197049394E-1,9.870868683E0,9.872013696E0
6.314503497E0,9.336984903E-2,1.220990419E-1,9.873263359E0,9.874459755E0
6.316900112E0,9.336984903E-2,1.244931296E-1,9.873263359E0,9.874489649E0
6.319297351E0,9.336984903E-2,1.173108369E-1,9.870868683E0,9.872007309E0
6.321694331E0,9.336984903E-2,1.197049394E-1,9.863686562E0,9.864854778E0
6.324091101E0,9.576395154E-2,1.268872321E-1,9.873263359E0,9.874543051E0
6.326488445E0,8.618755639E-2,1.292813420E-1,9.878050804E0,9.879272729E0
6.328885529E0,7.421706617E-2,1.388577372E-1,9.863686562E0,9.864943093E0
6.331282768E0,7.182296365E-2,1.388577372E-1,9.861292839E0,9.862531950E0
6.333679904E0,8.139935881E-2,1.220990419E-1,9.873263359E0,9.874353821E0
6.336077091E0,8.618755639E-2,1.101285368E-1,9.873263359E0,9.874253691E0
6.338475008E0,8.858165890E-2,1.316754371E-1,9.873263359E0,9.874538698E0
6.340872560E0,8.858165890E-2,1.316754371E-1,9.866081238E0,9.867357505E0
6.343269539E0,8.139935881E-2,1.268872321E-1,9.863686562E0,9.864838509E0
6.345666518E0,8.139935881E-2,1.388577372E-1,9.873263359E0,9.874575266E0
6.348063497E0,7.900525630E-2,1.292813420E-1,9.875657082E0,9.876819239E0
6.350461101E0,7.900525630E-2,1.149167418E-1,9.878050804E0,9.879035144E0
6.352858237E0,7.900525630E-2,1.149167418E-1,9.870868683E0,9.871853739E0
6.355255060E0,8.379345387E-2,1.244931296E-1,9.878050804E0,9.879190633E0
6.357652820E0,7.900525630E-2,1.388577372E-1,9.885233879E0,9.886524776E0
6.360049695E0,8.379345387E-2,1.364636272E-1,9.868474960E0,9.869774147E0
6.362446049E0,9.815804660E-2,1.340695322E-1,9.863686562E0,9.865086022E0
6.364842924E0,1.005521491E-1,1.460400373E-1,9.851716042E0,9.853311494E0
6.367239747E0,9.815804660E-2,1.412518322E-1,9.846927643E0,9.848429879E0
6.369637404E0,9.097574651E-2,1.197049394E-1,9.870868683E0,9.872013696E0
6.372034904E0,9.336984903E-2,1.077344418E-1,9.875657082E0,9.876686055E0
6.374431831E0,9.576395154E-2,1.029462516E-1,9.858899117E0,9.859901645E0
6.376829226E0,8.858165890E-2,1.053403467E-1,9.849322319E0,9.850283927E0
6.379226206E0,8.139935881E-2,1.149167418E-1,9.851716042E0,9.852722501E0
6.381623133E0,8.139935881E-2,1.220990419E-1,9.858899117E0,9.859991167E0
6.384020633E0,8.379345387E-2,1.316754371E-1,9.866081238E0,9.867315681E0
6.386418133E0,8.858165890E-2,1.316754371E-1,9.873263359E0,9.874538698E0
6.388815633E0,9.336984903E-2,1.197049394E-1,9.868474960E0,9.869642610E0
6.391212768E0,8.618755639E-2,1.149167418E-1,9.856505394E0,9.857552066E0
6.393609747E0,8.618755639E-2,1.173108369E-1,9.851716042E0,9.852791436E0
6.396007247E0,8.858165890E-2,1.197049394E-1,9.861292839E0,9.862417170E0
6.398404487E0,8.858165890E-2,1.292813420E-1,9.863686562E0,9.864931473E0
6.400801518E0,9.097574651E-2,1.268872321E-1,9.866081238E0,9.867316552E0
6.403198549E0,7.900525630E-2,1.125226393E-1,9.870868683E0,9.871826160E0
6.405595581E0,7.661115378E-2,1.101285368E-1,9.870868683E0,9.871780291E0
6.407993289E0,8.618755639E-2,1.220990419E-1,9.870868683E0,9.872000052E0
6.410390372E0,8.379345387E-2,1.316754371E-1,9.863686562E0,9.864921305E0
6.412787143E0,8.139935881E-2,1.364636272E-1,9.870868683E0,9.872147524E0
6.415184851E0,8.618755639E-2,1.364636272E-1,9.873263359E0,9.874582522E0
6.417582039E0,8.618755639E-2,1.388577372E-1,9.873263359E0,9.874615898E0
6.419978810E0,8.618755639E-2,1.388577372E-1,9.873263359E0,9.874615898E0
6.422375997E0,9.097574651E-2,1.316754371E-1,9.849322319E0,9.850622577E0
6.424773133E0,8.379345387E-2,1.244931296E-1,9.813410759E0,9.814558095E0
6.427170581E0,8.618755639E-2,1.292813420E-1,9.832564354E0,9.833791931E0
6.429567560E0,9.336984903E-2,1.220990419E-1,9.885233879E0,9.886428827E0
6.431964331E0,8.618755639E-2,1.173108369E-1,9.885233879E0,9.886305628E0
6.434361831E0,8.618755639E-2,1.173108369E-1,9.868474960E0,9.869548529E0
6.436758810E0,8.618755639E-2,1.220990419E-1,9.846927643E0,9.848061762E0
6.439155789E0,8.858165890E-2,1.292813420E-1,9.861292839E0,9.862538052E0
6.441553133E0,9.097574651E-2,1.316754371E-1,9.870868683E0,9.872166103E0
6.443950372E0,8.379345387E-2,1.364636272E-1,9.844533920E0,9.845836266E0
6.446348029E0,8.858165890E-2,1.364636272E-1,9.854109764E0,9.855452718E0
6.448745060E0,9.097574651E-2,1.292813420E-1,9.880446434E0,9.881710985E0
6.451141831E0,8.379345387E-2,1.220990419E-1,9.878050804E0,9.879160754E0
6.453539383E0,6.942886859E-2,1.197049394E-1,9.878050804E0,9.879020059E0
6.455936362E0,8.139935881E-2,1.101285368E-1,9.866081238E0,9.867031628E0
6.458332924E0,9.336984903E-2,1.125226393E-1,9.844533920E0,9.845619705E0
6.460730216E0,7.661115378E-2,1.197049394E-1,9.849322319E0,9.850347643E0
6.463127768E0,8.618755639E-2,1.364636272E-1,9.868474960E0,9.869794763E0
6.465525424E0,9.815804660E-2,1.364636272E-1,9.873263359E0,9.874694258E0
6.467922195E0,1.005521491E-1,1.220990419E-1,9.866081238E0,9.867349082E0
6.470318706E0,9.336984903E-2,1.220990419E-1,9.863686562E0,9.864884119E0
6.472716049E0,7.661115378E-2,1.292813420E-1,9.868474960E0,9.869619090E0
6.475112924E0,7.900525630E-2,1.364636272E-1,9.875657082E0,9.876915862E0
6.477509695E0,7.182296365E-2,1.316754371E-1,9.868474960E0,9.869614734E0
6.479906831E0,7.661115378E-2,1.316754371E-1,9.858899117E0,9.860076038E0
6.482303862E0,8.858165890E-2,1.244931296E-1,9.856505394E0,9.857689579E0
6.484701414E0,8.379345387E-2,1.101285368E-1,9.858899117E0,9.859870254E0
6.487098758E0,7.421706617E-2,1.173108369E-1,9.861292839E0,9.862269843E0
6.489495685E0,7.661115378E-2,1.197049394E-1,9.856505394E0,9.857529971E0
6.491893237E0,9.097574651E-2,1.244931296E-1,9.851716042E0,9.852922617E0
6.494290424E0,9.336984903E-2,1.364636272E-1,9.844533920E0,9.845922423E0
6.496687456E0,8.618755639E-2,1.340695322E-1,9.851716042E0,9.853005222E0
6.499084695E0,8.139935881E-2,1.220990419E-1,9.875657082E0,9.876747280E0
6.501482091E0,7.900525630E-2,1.149167418E-1,9.878050804E0,9.879035144E0
6.503879851E0,8.139935881E-2,1.197049394E-1,9.861292839E0,9.862355276E0
6.506276987E0,8.379345387E-2,1.173108369E-1,9.854109764E0,9.855164251E0
6.508673758E0,8.379345387E-2,1.149167418E-1,9.866081238E0,9.867106272E0
6.511071206E0,8.618755639E-2,1.220990419E-1,9.875657082E0,9.876787902E0
6.513468133E0,8.139935881E-2,1.244931296E-1,9.858899117E0,9.860021105E0
6.515864695E0,6.942886859E-2,1.244931296E-1,9.846927643E0,9.847959327E0
6.518261570E0,6.703476608E-2,1.197049394E-1,9.856505394E0,9.857460196E0
6.520658549E0,7.182296365E-2,1.077344418E-1,9.861292839E0,9.862142856E0
6.523055893E0,8.379345387E-2,1.077344418E-1,9.861292839E0,9.862237297E0
6.525453029E0,8.618755639E-2,1.220990419E-1,9.863686562E0,9.864818754E0
6.527849851E0,8.139935881E-2,1.292813420E-1,9.873263359E0,9.874445244E0
6.530247195E0,8.858165890E-2,1.268872321E-1,9.885233879E0,9.886445060E0
6.532644435E0,9.336984903E-2,1.197049394E-1,9.887627602E0,9.888792990E0
6.535041362E0,9.097574651E-2,1.173108369E-1,9.897204399E0,9.898317702E0
6.537438393E0,8.858165890E-2,1.244931296E-1,9.892416000E0,9.893595887E0
6.539835372E0,8.618755639E-2,1.340695322E-1,9.873263359E0,9.874549726E0
6.542233237E0,8.618755639E-2,1.316754371E-1,9.858899117E0,9.860155095E0
6.544630476E0,8.858165890E-2,1.173108369E-1,9.861292839E0,9.862388402E0
6.547026987E0,9.097574651E-2,1.220990419E-1,9.870868683E0,9.872043016E0
6.549424226E0,9.097574651E-2,1.244931296E-1,9.875657082E0,9.876860732E0
6.551821258E0,8.858165890E-2,1.149167418E-1,9.868474960E0,9.869541560E0
6.554217924E0,8.379345387E-2,1.244931296E-1,9.873263359E0,9.874403741E0
6.556614747E0,7.661115378E-2,1.292813420E-1,9.878050804E0,9.879193825E0
6.559011726E0,7.661115378E-2,1.173108369E-1,9.873263359E0,9.874257464E0
6.561409226E0,7.661115378E-2,1.173108369E-1,9.870868683E0,9.871863029E0
6.563806518E0,7.421706617E-2,1.197049394E-1,9.880446434E0,9.881450257E0
6.566203445E0,7.182296365E-2,1.220990419E-1,9.878050804E0,9.879066474E0
6.568600997E0,6.942886859E-2,1.244931296E-1,9.863686562E0,9.864716493E0
6.570998133E0,8.139935881E-2,1.244931296E-1,9.875657082E0,9.876777166E0
6.573394643E0,8.139935881E-2,1.197049394E-1,9.880446434E0,9.881506811E0
6.575791570E0,7.661115378E-2,1.268872321E-1,9.868474960E0,9.869588020E0
6.578188706E0,7.421706617E-2,1.220990419E-1,9.870868683E0,9.871902801E0
6.580586049E0,7.900525630E-2,1.173108369E-1,9.868474960E0,9.869488422E0
6.582983185E0,8.139935881E-2,1.244931296E-1,9.861292839E0,9.862414555E0
6.585379956E0,7.900525630E-2,1.197049394E-1,9.858899117E0,9.859942337E0
6.587777404E0,8.139935881E-2,1.149167418E-1,9.870868683E0,9.871873189E0
6.590174539E0,9.097574651E-2,1.125226393E-1,9.885233879E0,9.886292873E0
6.592571414E0,9.097574651E-2,1.197049394E-1,9.882840157E0,9.883983783E0
6.594968654E0,8.139935881E-2,1.316754371E-1,9.868474960E0,9.869689069E0
6.597365581E0,8.139935881E-2,1.244931296E-1,9.863686562E0,9.864808005E0
6.599762664E0,8.379345387E-2,1.125226393E-1,9.863686562E0,9.864684246E0
6.602159539E0,7.661115378E-2,1.220990419E-1,9.863686562E0,9.864739735E0
6.604556206E0,7.421706617E-2,1.268872321E-1,9.870868683E0,9.871963184E0
6.606953810E0,7.421706617E-2,1.364636272E-1,9.878050804E0,9.879272148E0
6.609350685E0,7.900525630E-2,1.244931296E-1,9.873263359E0,9.874364270E0
6.611747143E0,8.618755639E-2,1.220990419E-1,9.868474960E0,9.869606604E0
6.614144539E0,9.097574651E-2,1.244931296E-1,9.873263359E0,9.874467301E0
6.616541779E0,7.900525630E-2,1.149167418E-1,9.880446434E0,9.881430535E0
6.618939174E0,7.661115378E-2,1.149167418E-1,9.868474960E0,9.869441381E0
6.621336310E0,7.900525630E-2,1.220990419E-1,9.851716042E0,9.852789400E0
6.623732976E0,7.900525630E-2,1.268872321E-1,9.856505394E0,9.857638702E0
6.626130424E0,8.618755639E-2,1.173108369E-1,9.863686562E0,9.864760652E0
6.628527299E0,8.379345387E-2,1.149167418E-1,9.868474960E0,9.869499746E0
6.630923862E0,7.900525630E-2,1.197049394E-1,9.866081238E0,9.867123699E0
6.633320893E0,7.661115378E-2,1.173108369E-1,9.863686562E0,9.864681631E0
6.635717976E0,7.900525630E-2,1.220990419E-1,9.873263359E0,9.874334376E0
6.638115529E0,7.900525630E-2,1.244931296E-1,9.882840157E0,9.883940000E0
6.640512508E0,7.182296365E-2,1.292813420E-1,9.866081238E0,9.867189630E0
6.642909018E0,7.661115378E-2,1.220990419E-1,9.858899117E0,9.859952801E0
6.645306154E0,7.900525630E-2,1.101285368E-1,9.873263359E0,9.874193612E0
6.647702976E0,8.379345387E-2,1.244931296E-1,9.870868683E0,9.872009341E0
6.650099799E0,8.858165890E-2,1.292813420E-1,9.861292839E0,9.862538052E0
6.652497195E0,8.139935881E-2,1.244931296E-1,9.858899117E0,9.860021105E0
6.654894174E0,8.139935881E-2,1.268872321E-1,9.866081238E0,9.867232906E0
6.657291258E0,7.900525630E-2,1.268872321E-1,9.863686562E0,9.864819045E0
6.659688289E0,7.900525630E-2,1.220990419E-1,9.858899117E0,9.859971693E0
6.662085112E0,8.379345387E-2,1.197049394E-1,9.858899117E0,9.859981866E0
6.664482508E0,8.139935881E-2,1.268872321E-1,9.854109764E0,9.855262831E0
6.666879435E0,8.139935881E-2,1.388577372E-1,9.846927643E0,9.848243058E0
6.669275945E0,8.858165890E-2,1.412518322E-1,9.849322319E0,9.850733421E0
6.671672976E0,8.858165890E-2,1.292813420E-1,9.861292839E0,9.862538052E0
6.674069799E0,9.097574651E-2,1.316754371E-1,9.861292839E0,9.862591519E0
6.676466779E0,8.858165890E-2,1.340695322E-1,9.861292839E0,9.862601980E0
6.678863654E0,8.618755639E-2,1.268872321E-1,9.868474960E0,9.869667001E0
6.681260320E0,8.618755639E-2,1.220990419E-1,9.866081238E0,9.867213156E0
6.683657924E0,9.097574651E-2,1.268872321E-1,9.856505394E0,9.857741909E0
6.686054799E0,9.097574651E-2,1.340695322E-1,9.856505394E0,9.857836974E0
6.688450997E0,8.858165890E-2,1.340695322E-1,9.863686562E0,9.864995384E0
6.690847716E0,9.576395154E-2,1.340695322E-1,9.861292839E0,9.862669103E0
6.693244487E0,9.576395154E-2,1.340695322E-1,9.868474960E0,9.869850223E0
6.695641726E0,8.379345387E-2,1.316754371E-1,9.870868683E0,9.872102528E0
6.698038706E0,8.139935881E-2,1.173108369E-1,9.856505394E0,9.857539565E0
6.700435476E0,8.858165890E-2,1.077344418E-1,9.861292839E0,9.862279142E0
6.702833237E0,9.576395154E-2,1.244931296E-1,9.875657082E0,9.876905997E0
6.705230685E0,9.336984903E-2,1.268872321E-1,9.885233879E0,9.886489121E0
6.707627351E0,8.858165890E-2,1.268872321E-1,9.878050804E0,9.879262866E0
6.710024070E0,9.576395154E-2,1.268872321E-1,9.856505394E0,9.857787261E0
6.712420529E0,9.576395154E-2,1.292813420E-1,9.854109764E0,9.855423058E0
6.714817508E0,8.618755639E-2,1.364636272E-1,9.861292839E0,9.862613603E0
6.717214487E0,9.097574651E-2,1.364636272E-1,9.870868683E0,9.872231129E0
6.719611362E0,8.858165890E-2,1.388577372E-1,9.875657082E0,9.877030474E0
6.722009174E0,8.139935881E-2,1.340695322E-1,9.866081238E0,9.867327880E0
6.724406466E0,8.139935881E-2,1.220990419E-1,9.863686562E0,9.864778082E0
6.726803081E0,7.900525630E-2,1.292813420E-1,9.863686562E0,9.864850130E0
6.729200008E0,7.421706617E-2,1.412518322E-1,9.875657082E0,9.876946038E0
6.731597195E0,7.900525630E-2,1.340695322E-1,9.880446434E0,9.881671833E0
6.733994643E0,8.618755639E-2,1.220990419E-1,9.868474960E0,9.869606604E0
6.736391570E0,8.139935881E-2,1.316754371E-1,9.875657082E0,9.876870307E0
6.738788237E0,8.618755639E-2,1.292813420E-1,9.880446434E0,9.881668062E0
6.741185633E0,8.379345387E-2,1.173108369E-1,9.858899117E0,9.859953091E0
6.743582716E0,8.139935881E-2,1.244931296E-1,9.861292839E0,9.862414555E0
6.745979539E0,8.139935881E-2,1.268872321E-1,9.880446434E0,9.881596428E0
6.748376362E0,7.661115378E-2,1.197049394E-1,9.882840157E0,9.883862003E0
6.750773081E0,7.661115378E-2,1.125226393E-1,9.875657082E0,9.876595234E0
6.753170529E0,7.421706617E-2,1.149167418E-1,9.866081238E0,9.867029595E0
6.755567716E0,8.139935881E-2,1.220990419E-1,9.861292839E0,9.862384625E0
6.757964435E0,8.858165890E-2,1.149167418E-1,9.873263359E0,9.874329442E0
6.760361779E0,8.379345387E-2,1.125226393E-1,9.885233879E0,9.886229389E0
6.762758706E0,7.900525630E-2,1.292813420E-1,9.887627602E0,9.888788353E0
6.765155112E0,9.336984903E-2,1.292813420E-1,9.873263359E0,9.874551177E0
6.767552247E0,8.618755639E-2,1.149167418E-1,9.868474960E0,9.869520363E0
6.769949487E0,8.379345387E-2,1.244931296E-1,9.856505394E0,9.857647715E0
6.772346726E0,8.139935881E-2,1.316754371E-1,9.854109764E0,9.855325642E0
6.774743601E0,7.182296365E-2,1.292813420E-1,9.873263359E0,9.874370945E0
6.777139904E0,7.900525630E-2,1.340695322E-1,9.875657082E0,9.876883074E0
6.779537456E0,8.379345387E-2,1.268872321E-1,9.873263359E0,9.874434215E0
6.781935060E0,8.618755639E-2,1.340695322E-1,9.868474960E0,9.869761951E0
6.784332039E0,8.858165890E-2,1.388577372E-1,9.866081238E0,9.867455963E0
6.786729383E0,9.336984903E-2,1.197049394E-1,9.863686562E0,9.864854778E0
6.789126518E0,9.815804660E-2,1.077344418E-1,9.868474960E0,9.869551143E0
6.791523601E0,8.618755639E-2,1.077344418E-1,9.870868683E0,9.871832837E0
6.793920529E0,7.900525630E-2,1.077344418E-1,9.863686562E0,9.864591280E0
6.796317456E0,8.139935881E-2,1.149167418E-1,9.861292839E0,9.862298321E0
6.798714904E0,7.421706617E-2,1.149167418E-1,9.866081238E0,9.867029595E0
6.801111674E0,7.900525630E-2,1.149167418E-1,9.866081238E0,9.867066772E0
6.803508029E0,9.097574651E-2,1.197049394E-1,9.868474960E0,9.869620251E0
6.805904956E0,8.139935881E-2,1.220990419E-1,9.856505394E0,9.857597710E0
6.808302039E0,7.421706617E-2,1.220990419E-1,9.856505394E0,9.857541018E0
6.810699799E0,8.139935881E-2,1.197049394E-1,9.858899117E0,9.859961811E0
6.813097195E0,9.576395154E-2,1.197049394E-1,9.858899117E0,9.860090861E0
6.815493497E0,8.858165890E-2,1.173108369E-1,9.866081238E0,9.867176270E0
6.817890372E0,8.139935881E-2,1.220990419E-1,9.873263359E0,9.874353821E0
6.820287299E0,8.618755639E-2,1.292813420E-1,9.868474960E0,9.869698071E0
6.822683966E0,9.097574651E-2,1.316754371E-1,9.861292839E0,9.862591519E0
6.825080529E0,8.858165890E-2,1.268872321E-1,9.873263359E0,9.874476008E0
6.827477195E0,8.139935881E-2,1.220990419E-1,9.875657082E0,9.876747280E0
6.829874383E0,7.661115378E-2,1.220990419E-1,9.878050804E0,9.879102446E0
6.832271206E0,8.139935881E-2,1.220990419E-1,9.873263359E0,9.874353821E0
6.834667872E0,9.815804660E-2,1.220990419E-1,9.868474960E0,9.869718396E0
6.837065320E0,9.336984903E-2,1.197049394E-1,9.873263359E0,9.874430442E0
6.839462247E0,9.815804660E-2,1.292813420E-1,9.863686562E0,9.865022111E0
6.841859018E0,9.336984903E-2,1.364636272E-1,9.870868683E0,9.872253482E0
6.844256101E0,7.421706617E-2,1.292813420E-1,9.875657082E0,9.876782099E0
6.846652768E0,7.182296365E-2,1.340695322E-1,9.866081238E0,9.867253527E0
6.849049904E0,7.900525630E-2,1.268872321E-1,9.858899117E0,9.860032150E0
6.851447039E0,8.139935881E-2,1.244931296E-1,9.866081238E0,9.867202409E0
6.853843549E0,6.942886859E-2,1.268872321E-1,9.868474960E0,9.869534882E0
6.856240581E0,7.182296365E-2,1.268872321E-1,9.863686562E0,9.864764138E0
6.858637351E0,8.379345387E-2,1.244931296E-1,9.868474960E0,9.869615896E0
6.861033862E0,9.097574651E-2,1.268872321E-1,9.861292839E0,9.862528754E0
6.863430737E0,8.858165890E-2,1.340695322E-1,9.870868683E0,9.872176554E0
6.865827404E0,7.421706617E-2,1.220990419E-1,9.875657082E0,9.876690698E0
6.868224643E0,6.464067101E-2,1.125226393E-1,9.863686562E0,9.864540149E0
6.870621935E0,6.703476608E-2,1.244931296E-1,9.858899117E0,9.859912981E0
6.873018601E0,8.379345387E-2,1.268872321E-1,9.854109764E0,9.855282896E0
6.875415789E0,8.858165890E-2,1.244931296E-1,9.851716042E0,9.852900802E0
6.877812664E0,8.379345387E-2,1.316754371E-1,9.851716042E0,9.852952285E0
6.880209226E0,7.900525630E-2,1.292813420E-1,9.866081238E0,9.867244524E0
6.882605997E0,7.661115378E-2,1.220990419E-1,9.870868683E0,9.871921090E0
6.885002612E0,7.661115378E-2,1.244931296E-1,9.858899117E0,9.859982738E0
6.887399591E0,8.139935881E-2,1.268872321E-1,9.861292839E0,9.862445066E0
6.889796154E0,8.618755639E-2,1.268872321E-1,9.856505394E0,9.857698882E0
6.892192508E0,8.379345387E-2,1.292813420E-1,9.858899117E0,9.860102778E0
6.894589487E0,8.618755639E-2,1.316754371E-1,9.870868683E0,9.872123139E0
6.896986518E0,9.336984903E-2,1.244931296E-1,9.870868683E0,9.872095270E0
6.899383393E0,9.576395154E-2,1.173108369E-1,9.875657082E0,9.876818079E0
6.901780372E0,9.576395154E-2,1.220990419E-1,9.870868683E0,9.872088303E0
6.904177143E0,8.858165890E-2,1.316754371E-1,9.868474960E0,9.869750918E0
6.906574279E0,7.661115378E-2,1.364636272E-1,9.875657082E0,9.876897002E0
6.908970997E0,8.379345387E-2,1.316754371E-1,9.890022278E0,9.891253733E0
6.911367404E0,9.336984903E-2,1.173108369E-1,9.885233879E0,9.886370851E0
6.913764851E0,9.097574651E-2,1.173108369E-1,9.866081238E0,9.867198053E0
6.916161831E0,9.336984903E-2,1.173108369E-1,9.863686562E0,9.864826017E0
6.918558185E0,9.576395154E-2,1.077344418E-1,9.854109764E0,9.855163960E0
6.920954904E0,8.139935881E-2,1.173108369E-1,9.858899117E0,9.859933036E0
6.923351622E0,7.900525630E-2,1.244931296E-1,9.870868683E0,9.871969860E0
6.925748862E0,9.097574651E-2,1.197049394E-1,9.873263359E0,9.874408094E0
6.928145581E0,9.576395154E-2,1.244931296E-1,9.866081238E0,9.867331365E0
6.930541987E0,8.858165890E-2,1.220990419E-1,9.866081238E0,9.867234358E0
6.932939487E0,8.858165890E-2,1.149167418E-1,9.873263359E0,9.874329442E0
6.935336622E0,9.336984903E-2,1.220990419E-1,9.861292839E0,9.862490688E0
6.937733237E0,8.379345387E-2,1.220990419E-1,9.861292839E0,9.862404675E0
6.940130216E0,8.618755639E-2,1.220990419E-1,9.863686562E0,9.864818754E0
6.942527143E0,7.661115378E-2,1.364636272E-1,9.858899117E0,9.860141144E0
6.944924487E0,7.421706617E-2,1.388577372E-1,9.866081238E0,9.867337464E0
6.947321414E0,9.097574651E-2,1.220990419E-1,9.858899117E0,9.860074876E0
6.949718029E0,8.858165890E-2,1.149167418E-1,9.858899117E0,9.859966752E0
6.952115320E0,9.097574651E-2,1.149167418E-1,9.868474960E0,9.869563338E0
6.954512247E0,7.900525630E-2,1.244931296E-1,9.868474960E0,9.869576405E0
6.956909070E0,6.942886859E-2,1.268872321E-1,9.863686562E0,9.864746997E0
6.959306310E0,8.379345387E-2,1.173108369E-1,9.870868683E0,9.871921380E0
6.961703393E0,8.618755639E-2,1.197049394E-1,9.868474960E0,9.869577276E0
6.964100789E0,8.379345387E-2,1.244931296E-1,9.858899117E0,9.860041160E0
6.966497716E0,8.379345387E-2,1.220990419E-1,9.866081238E0,9.867192534E0
6.968894435E0,8.618755639E-2,1.292813420E-1,9.870868683E0,9.872091496E0
